game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_range,team_id,team_name,opponent,shot_id,shot_made_flag
211,40100401,34.0443,0,0,-118.2698,1,2,1,2001-02,18,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NJN,26927,0.0
545,21200669,33.9803,174,64,-118.0958,2,4,0,2012-13,19,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,NOH,20371,0.0
468,29800130,33.7813,-42,263,-118.3118,4,4,0,1998-99,0,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,SEA,24400,0.0
392,20600969,34.0633,179,-19,-118.0908,8,4,0,2006-07,35,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DEN,10954,0.0
440,20000629,33.7973,-109,247,-118.3788,0,4,0,2000-01,23,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,NYK,967,0.0
56,29800396,33.9873,149,57,-118.1208,5,1,0,1998-99,21,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAC,24696,0.0
81,29901073,34.0193,-21,25,-118.2908,3,1,0,1999-00,40,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,26052,0.0
130,29900758,33.8713,98,173,-118.1718,9,2,0,1999-00,57,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,NJN,25668,1.0
270,20300952,33.9953,59,49,-118.2108,10,3,0,2003-04,37,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CHI,5848,1.0
25,20200820,34.0473,105,-3,-118.1648,9,1,0,2002-03,45,10,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,LAC,4436,0.0
456,40900233,34.0193,51,25,-118.2188,2,4,1,2009-10,48,5,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,29215,0.0
228,20900516,33.9283,17,116,-118.2528,2,2,0,2009-10,20,11,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,LAC,15658,0.0
357,20900238,34.0183,-4,26,-118.2738,4,3,0,2009-10,51,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,15206,1.0
77,20201003,34.0413,23,3,-118.2468,2,1,0,2002-03,40,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,4725,0.0
395,40200174,33.8893,87,155,-118.1828,10,4,1,2002-03,10,17,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,MIN,27096,0.0
230,20200029,33.8353,52,209,-118.2178,0,2,0,2002-03,45,21,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,LAC,3161,1.0
354,29800210,34.0443,0,0,-118.2698,5,3,0,1998-99,17,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,24498,1.0
17,20601118,33.8633,-74,181,-118.3438,8,1,0,2006-07,53,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,LAC,11246,0.0
299,21400356,33.7923,62,252,-118.2078,9,3,0,2014-15,28,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,IND,21625,0.0
379,20300403,33.8913,61,153,-118.2088,11,4,0,2003-04,16,16,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,5439,0.0
418,21200569,33.8713,99,173,-118.1708,0,3,0,2012-13,1,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,MIL,20231,1.0
305,20400903,34.0443,0,0,-118.2698,4,3,0,2004-05,33,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,7147,1.0
501,21400104,33.8063,-103,238,-118.3728,0,4,0,2014-15,2,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,MEM,21243,0.0
355,29700126,33.7943,23,250,-118.2468,0,3,0,1997-98,41,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,VAN,23378,1.0
274,20400452,33.8503,-90,194,-118.3598,5,3,0,2004-05,48,21,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,6827,0.0
58,20600362,34.0373,131,7,-118.1388,4,1,0,2006-07,20,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,CHI,10123,0.0
131,21500244,33.8933,-112,151,-118.3818,9,2,0,2015-16,25,18,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,POR,21976,0.0
319,20200392,34.0273,176,17,-118.0938,5,3,0,2002-03,49,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,TOR,3747,0.0
411,29900816,33.9963,63,48,-118.2068,1,4,0,1999-00,6,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,25748,0.0
412,20500274,33.8883,161,156,-118.1088,1,4,0,2005-06,3,22,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,CHI,8048,1.0
414,40800403,33.9703,20,74,-118.2498,3,4,1,2008-09,57,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ORL,28973,1.0
468,20100387,34.0293,-191,15,-118.4608,0,4,0,2001-02,31,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,PHI,1966,1.0
341,40900403,33.9883,67,56,-118.2028,3,3,1,2009-10,39,8,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,BOS,29442,1.0
277,21501153,34.0233,12,21,-118.2578,8,3,0,2015-16,42,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,BOS,22759,0.0
163,20500852,34.0443,0,0,-118.2698,6,2,0,2005-06,6,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,9003,0.0
158,20300064,33.9533,144,91,-118.1258,6,2,0,2003-04,23,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SAS,5084,1.0
511,40800222,34.0443,0,0,-118.2698,4,4,1,2008-09,14,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,28662,1.0
469,21200406,34.0443,-15,0,-118.2848,7,4,0,2012-13,1,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,20011,1.0
314,49600057,33.8693,153,175,-118.1168,1,3,1,1996-97,52,23,3PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,30075,0.0
323,20400073,34.0443,0,0,-118.2698,2,3,0,2004-05,31,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,ORL,6335,1.0
428,20700052,33.8533,161,191,-118.1088,4,4,0,2007-08,25,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,NOH,11545,0.0
183,29600086,34.0453,233,-1,-118.0368,3,2,0,1996-97,11,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,HOU,22919,0.0
249,40800314,34.0293,234,15,-118.0358,2,2,1,2008-09,47,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,DEN,28849,1.0
199,20000828,33.7913,7,253,-118.2628,1,2,0,2000-01,17,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,DEN,1203,1.0
377,20201176,33.8533,163,191,-118.1068,2,3,0,2002-03,57,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,DEN,5001,1.0
422,20101000,33.9173,58,127,-118.2118,4,4,0,2001-02,28,13,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,SAC,2859,0.0
218,20200743,34.0533,135,-9,-118.1348,0,2,0,2002-03,0,13,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,SAS,4247,0.0
317,29701064,33.8633,-171,181,-118.4408,1,3,0,1997-98,24,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,CLE,24145,0.0
242,21200897,33.8253,118,219,-118.1518,6,2,0,2012-13,23,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,OKC,20652,1.0
442,20700152,33.7963,-5,248,-118.2748,7,4,0,2007-08,27,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,IND,11660,0.0
391,20200727,34.0413,232,3,-118.0378,2,3,0,2002-03,42,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,DEN,4227,0.0
445,29800379,34.0443,0,0,-118.2698,4,4,0,1998-99,22,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,24689,1.0
484,20900004,33.7653,-56,279,-118.3258,5,4,0,2009-10,39,28,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,LAC,14887,0.0
206,20200917,33.8473,172,197,-118.0978,2,2,0,2002-03,47,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,CHI,4590,0.0
179,20300943,34.0083,-64,36,-118.3338,5,2,0,2003-04,43,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,5826,0.0
232,21200706,34.0433,9,1,-118.2608,1,2,0,2012-13,7,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DET,20408,0.0
3,20900476,33.8853,88,159,-118.1818,11,1,0,2009-10,48,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAC,15586,0.0
112,40700142,33.8863,-112,158,-118.3818,0,1,1,2007-08,45,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,DEN,28074,1.0
261,20400073,34.0183,-235,26,-118.5048,9,3,0,2004-05,2,23,3PT Field Goal,Left Side(L),24+ ft.,1610612747,Los Angeles Lakers,ORL,6330,0.0
91,21500455,33.7923,20,252,-118.2498,2,1,0,2015-16,37,25,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,MEM,22240,0.0
393,21100784,33.7833,-24,261,-118.2938,2,3,0,2011-12,11,26,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,GSW,19311,1.0
119,29901073,34.0443,0,0,-118.2698,0,1,0,1999-00,48,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,26054,1.0
184,20300400,34.0273,21,17,-118.2488,4,2,0,2003-04,21,2,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,5406,0.0
204,20901099,34.0143,155,30,-118.1148,1,2,0,2009-10,58,15,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,NOH,16330,1.0
9,20300848,34.0323,0,12,-118.2698,10,1,0,2003-04,33,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,5757,1.0
464,29800379,34.0443,0,0,-118.2698,2,4,0,1998-99,52,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,24690,1.0
431,20000629,34.0443,0,0,-118.2698,0,4,0,2000-01,38,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,966,1.0
88,20200946,33.9343,-136,110,-118.4058,3,1,0,2002-03,18,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,MIL,4654,1.0
308,21000498,33.7923,108,252,-118.1618,6,3,0,2010-11,15,27,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MEM,17096,0.0
387,29800484,33.9203,149,124,-118.1208,9,4,0,1998-99,5,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,24805,0.0
484,20500480,34.0523,-192,-8,-118.4618,0,4,0,2005-06,37,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,LAC,8366,0.0
285,20100609,34.0443,0,0,-118.2698,6,3,0,2001-02,14,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAS,2323,1.0
548,20700876,33.9703,-6,74,-118.2758,2,5,0,2007-08,22,7,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,12685,1.0
76,20601081,33.9063,138,138,-118.1318,3,1,0,2006-07,16,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,11161,0.0
423,21100003,34.0333,181,11,-118.0888,6,4,0,2011-12,20,18,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,CHI,18092,0.0
59,20800365,34.0443,0,0,-118.2698,5,1,0,2008-09,14,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,13606,1.0
434,49900074,33.8883,-220,156,-118.4898,0,4,1,1999-00,40,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,POR,30587,1.0
424,20100986,33.9853,-168,59,-118.4378,5,4,0,2001-02,55,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,DET,2840,0.0
429,20301175,33.8293,-171,215,-118.4408,0,4,0,2003-04,20,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,GSW,6177,0.0
494,21201032,33.8143,122,230,-118.1478,0,4,0,2012-13,2,26,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,WAS,20792,1.0
447,21000827,33.9773,1,67,-118.2688,7,4,0,2010-11,22,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CLE,17538,0.0
259,40900316,33.8243,-171,220,-118.4408,0,2,1,2009-10,12,27,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,PHX,29366,1.0
256,40700315,33.8893,-51,155,-118.3208,9,3,1,2007-08,39,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,28353,0.0
97,20700618,33.8713,11,173,-118.2588,0,1,0,2007-08,40,17,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,SAS,12277,0.0
352,20900207,34.0443,0,0,-118.2698,3,3,0,2009-10,9,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NYK,15189,1.0
216,20501196,34.0443,0,0,-118.2698,4,2,0,2005-06,40,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHX,9666,1.0
263,20700249,33.8273,-128,217,-118.3978,0,2,0,2007-08,37,25,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,ORL,11795,0.0
276,40000087,34.0443,0,0,-118.2698,10,3,1,2000-01,29,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,PHI,26551,1.0
333,21500045,34.0313,-4,13,-118.2738,7,3,0,2015-16,41,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,DAL,21833,0.0
353,40100162,33.8143,150,230,-118.1198,2,3,1,2001-02,10,27,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,POR,26601,0.0
60,21200935,33.9213,211,123,-118.0588,5,1,0,2012-13,36,24,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,CHI,20710,0.0
362,21001187,33.8883,-112,156,-118.3818,8,4,0,2010-11,33,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,POR,18003,0.0
473,40000050,34.0023,199,42,-118.0708,3,4,1,2000-01,15,20,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,SAC,26316,1.0
427,20500852,33.9553,16,89,-118.2538,2,4,0,2005-06,46,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,POR,9020,0.0
5,20800112,33.8553,10,189,-118.2598,11,1,0,2008-09,28,18,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,NOH,13265,0.0
114,21000858,34.0333,-34,11,-118.3038,0,1,0,2010-11,0,3,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,POR,17564,0.0
116,40900407,34.0583,230,-14,-118.0398,0,1,1,2009-10,11,23,3PT Field Goal,Right Side(R),24+ ft.,1610612747,Los Angeles Lakers,BOS,29526,0.0
197,20400126,33.9393,-159,105,-118.4288,2,2,0,2004-05,43,19,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,PHX,6392,0.0
303,20500387,33.9933,169,51,-118.1008,6,3,0,2005-06,58,17,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,WAS,8253,0.0
23,20700002,34.0443,0,0,-118.2698,9,1,0,2007-08,1,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,11466,1.0
328,29900258,34.0443,0,0,-118.2698,2,3,0,1999-00,57,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,WAS,25069,1.0
264,20600738,34.0443,0,0,-118.2698,6,3,0,2006-07,59,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,10646,1.0
9,40000051,33.9513,-52,93,-118.3218,10,1,1,2000-01,58,10,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,SAC,26317,0.0
13,20800709,33.8523,62,192,-118.2078,11,1,0,2008-09,16,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,NYK,14090,1.0
503,21200906,34.0303,7,14,-118.2628,1,4,0,2012-13,34,1,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NOH,20684,1.0
225,20800251,34.0443,0,0,-118.2698,4,2,0,2008-09,11,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,TOR,13437,1.0
293,20500720,33.8893,-77,155,-118.3468,1,3,0,2005-06,6,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,HOU,8789,0.0
449,29900743,33.9533,-89,91,-118.3588,1,4,0,1999-00,28,12,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,PHI,25665,1.0
396,40100403,33.8083,-56,236,-118.3258,4,4,1,2001-02,42,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,NJN,26967,0.0
315,29800452,34.0343,-171,10,-118.4408,8,4,0,1998-99,47,17,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,PHX,24763,0.0
228,41100161,33.8663,-26,178,-118.2958,2,2,1,2011-12,40,17,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,DEN,29736,1.0
422,20601133,33.8323,-163,212,-118.4328,0,3,0,2006-07,0,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,SEA,11300,0.0
313,20101040,33.8943,117,150,-118.1528,4,3,0,2001-02,54,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,POR,2910,0.0
192,40900403,34.0383,124,6,-118.1458,5,2,1,2009-10,32,12,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,BOS,29428,0.0
542,21200297,33.7733,-5,271,-118.2748,0,4,0,2012-13,12,27,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,UTA,19822,0.0
327,29700620,34.0443,0,0,-118.2698,7,3,0,1997-98,14,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,NJN,23815,1.0
190,20900413,33.8433,-138,201,-118.4078,6,2,0,2009-10,46,24,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,OKC,15452,0.0
196,20800627,33.8573,-182,187,-118.4518,2,2,0,2008-09,35,26,3PT Field Goal,Left Side Center(LC),24+ ft.,1610612747,Los Angeles Lakers,LAC,13979,0.0
320,21200146,34.0433,215,1,-118.0548,5,3,0,2012-13,32,21,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,HOU,19582,1.0
237,20601133,34.0443,0,0,-118.2698,3,2,0,2006-07,59,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SEA,11289,1.0
443,40300404,34.0363,113,8,-118.1568,4,4,1,2003-04,35,11,2PT Field Goal,Right Side(R),8-16 ft.,1610612747,Los Angeles Lakers,DET,27740,1.0
381,20500114,33.9523,-100,92,-118.3698,7,4,0,2005-06,54,13,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,NYK,7746,1.0
403,21501228,33.8073,43,237,-118.2268,8,4,0,2015-16,58,24,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,UTA,22890,1.0
372,20000397,33.8843,117,160,-118.1528,10,4,0,2000-01,41,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,POR,691,1.0
494,20900516,34.0443,0,0,-118.2698,0,4,0,2009-10,37,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAC,15677,1.0
333,21200232,34.0503,201,-6,-118.0688,5,3,0,2012-13,40,20,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,DEN,19698,0.0
62,20600699,34.0723,-182,-28,-118.4518,4,1,0,2006-07,52,18,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,WAS,10582,1.0
123,20300488,34.0573,-166,-13,-118.4358,9,2,0,2003-04,55,16,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,MIN,5519,1.0
389,29700896,33.7623,-44,282,-118.3138,0,3,0,1997-98,0,28,3PT Field Goal,Center(C),24+ ft.,1610612747,Los Angeles Lakers,POR,24035,1.0
204,20500346,34.0443,0,0,-118.2698,0,2,0,2005-06,24,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,HOU,8148,0.0
66,21000511,33.9203,9,124,-118.2608,4,1,0,2010-11,11,12,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,DET,17109,0.0
151,21500201,33.9673,-89,77,-118.3588,9,2,0,2015-16,26,11,2PT Field Goal,Left Side(L),8-16 ft.,1610612747,Los Angeles Lakers,POR,21944,1.0
455,20701051,33.8843,117,160,-118.1528,1,4,0,2007-08,27,19,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,GSW,12935,0.0
65,20600714,33.8713,-5,173,-118.2748,4,1,0,2006-07,51,17,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,ATL,10605,0.0
413,29900582,33.8653,-74,179,-118.3438,6,4,0,1999-00,42,19,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,25502,1.0
149,20601118,34.0443,-237,0,-118.5068,8,2,0,2006-07,27,23,3PT Field Goal,Left Side(L),24+ ft.,1610612747,Los Angeles Lakers,LAC,11253,0.0
399,20400198,33.9323,-115,112,-118.3848,5,4,0,2004-05,18,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,NOP,6496,0.0
234,20100178,34.0443,0,0,-118.2698,0,2,0,2001-02,28,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,GSW,1719,1.0
51,29800574,33.8653,111,179,-118.1588,5,1,0,1998-99,58,21,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,UTA,24881,0.0
473,21100502,34.0103,-60,34,-118.3298,1,4,0,2011-12,45,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,OKC,18880,0.0
302,20800390,33.8963,-78,148,-118.3478,11,3,0,2008-09,35,16,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,ORL,13668,0.0
156,29900658,34.0443,0,0,-118.2698,10,2,0,1999-00,20,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,UTA,25569,0.0
308,21500720,33.9523,177,92,-118.0928,9,3,0,2015-16,11,19,2PT Field Goal,Right Side(R),16-24 ft.,1610612747,Los Angeles Lakers,CHA,22421,0.0
411,40000022,33.8443,153,200,-118.1168,5,4,1,2000-01,1,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,POR,26252,0.0
430,21200830,33.8503,-65,194,-118.3348,7,4,0,2012-13,20,20,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,DAL,20572,1.0
362,20700172,34.0193,-186,25,-118.4558,8,4,0,2007-08,6,18,2PT Field Goal,Left Side(L),16-24 ft.,1610612747,Los Angeles Lakers,BOS,11695,1.0
436,20100320,33.8373,-12,207,-118.2818,7,4,0,2001-02,5,20,2PT Field Goal,Center(C),16-24 ft.,1610612747,Los Angeles Lakers,LAC,1885,0.0
333,20500228,34.0443,0,0,-118.2698,10,4,0,2005-06,8,0,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,MIN,7959,0.0
401,20900935,33.8803,125,164,-118.1448,2,3,0,2009-10,37,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,ORL,16160,0.0
50,21400339,33.8683,111,176,-118.1588,6,1,0,2014-15,50,20,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,21570,0.0
124,29701003,33.9833,29,61,-118.2408,10,2,0,1997-98,55,6,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,SAC,24095,0.0
157,20600678,33.9063,-113,138,-118.3828,7,2,0,2006-07,38,17,2PT Field Goal,Left Side Center(LC),16-24 ft.,1610612747,Los Angeles Lakers,BOS,10531,1.0
435,40100403,33.9593,-42,85,-118.3118,0,4,1,2001-02,19,9,2PT Field Goal,Center(C),8-16 ft.,1610612747,Los Angeles Lakers,NJN,26971,1.0
11,20201003,33.9293,144,115,-118.1258,9,1,0,2002-03,58,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,SAS,4723,0.0
268,20600759,33.9983,6,46,-118.2638,9,3,0,2006-07,4,4,2PT Field Goal,Center(C),Less Than 8 ft.,1610612747,Los Angeles Lakers,CLE,10670,0.0
309,20400954,33.9303,223,114,-118.0468,4,3,0,2004-05,43,25,3PT Field Goal,Right Side Center(RC),24+ ft.,1610612747,Los Angeles Lakers,MIA,7231,0.0
331,21200830,33.9073,125,137,-118.1448,5,3,0,2012-13,30,18,2PT Field Goal,Right Side Center(RC),16-24 ft.,1610612747,Los Angeles Lakers,DAL,20566,0.0
